actual,proposed
0.0,4.434610366821289
0.0,3.95070743560791
0.0,3.4854159355163574
0.0,2.9932570457458496
0.0,2.4305038452148438
0.0,1.8893951177597046
0.0,1.3690983057022095
0.0,0.9583360552787781
0.0,0.5186088681221008
0.0,0.09579422324895859
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.18007536232471466
0.0,1.3817499876022339
0.0,2.5372061729431152
0.0,3.6929855346679688
0.0,4.759548187255859
0.0,5.785089015960693
0.0,6.8159499168396
0.0,7.807161808013916
0.0,8.715487480163574
0.0,9.544113159179688
0.0,10.206578254699707
0.0,10.754040718078613
0.0,11.325210571289062
0.0,11.874411582946777
0.0,12.492013931274414
0.0,13.130624771118164
0.0,13.655147552490234
0.0,14.11473560333252
0.0,14.467121124267578
0.0,14.761189460754395
0.0,14.95442008972168
0.0,15.095458984375
0.0,15.185861587524414
0.0,15.138944625854492
0.0,15.04906940460205
0.0,15.007413864135742
0.0,14.877833366394043
0.0,14.708477020263672
0.0,14.590394020080566
0.0,14.432093620300293
0.0,14.235116958618164
0.0,13.95619010925293
0.0,13.340579986572266
0.0,12.872244834899902
0.0,12.287631034851074
0.0,11.635979652404785
0.0,10.964628219604492
0.0,10.229570388793945
0.0,9.478020668029785
0.0,8.710613250732422
0.0,7.085885524749756
0.0,6.097142219543457
0.0,5.056904315948486
0.0,3.967148780822754
0.0,2.8745429515838623
0.0,0.4608493149280548
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9649656414985657
0.0,2.0469250679016113
0.0,3.087270498275757
0.0,4.042839050292969
0.0,5.006418704986572
0.0,6.823821067810059
0.0,7.635676383972168
0.0,8.416306495666504
0.0,9.122148513793945
0.0,9.711319923400879
0.0,10.233067512512207
0.0,11.174090385437012
0.0,11.63957691192627
0.0,12.517528533935547
0.0,12.841817855834961
0.0,13.108870506286621
0.0,13.365652084350586
0.0,13.567797660827637
0.0,13.717405319213867
0.0,13.816494941711426
0.0,13.867009162902832
0.0,13.826054573059082
0.0,13.741910934448242
0.0,13.616244316101074
0.0,13.540169715881348
0.0,13.467021942138672
0.0,13.351927757263184
0.0,13.241260528564453
0.0,13.090085983276367
0.0,12.944725036621094
0.0,12.715429306030273
0.0,12.405424118041992
0.0,12.01781940460205
0.0,11.600358963012695
0.0,11.109428405761719
0.0,10.5478515625
0.0,9.918351173400879
0.0,9.223535537719727
0.0,8.46591567993164
0.0,6.859648704528809
0.0,5.9691338539123535
0.0,5.023342609405518
0.0,4.024405002593994
0.0,2.974360466003418
0.0,1.9199389219284058
0.0,0.8613085150718689
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.32076555490493774
0.0,1.4275017976760864
0.0,2.5364348888397217
0.0,3.6474802494049072
0.0,4.760556697845459
0.0,5.920345783233643
0.0,7.080290794372559
0.0,8.240386962890625
0.0,10.428436279296875
0.0,11.459757804870605
0.0,12.451412200927734
0.0,13.404926300048828
0.0,14.36652946472168
0.0,15.291149139404297
0.0,16.180206298828125
0.0,17.03506851196289
0.0,17.857051849365234
0.0,18.6026554107666
0.0,20.00893783569336
0.0,20.62701416015625
0.0,21.221317291259766
0.0,21.882291793823242
0.0,22.51784324645996
0.0,23.26323699951172
0.0,23.979961395263672
0.0,24.848175048828125
0.0,25.682994842529297
0.0,27.081933975219727
0.0,27.651784896850586
0.0,28.638782501220703
0.0,29.059232711791992
0.0,29.418746948242188
386.4859619140625,29.764434814453125
383.075439453125,123.90071105957031
386.4859313964844,124.16326141357422
389.89642333984375,124.46047973632812
386.4859313964844,124.79103088378906
383.075439453125,125.06410217285156
372.8439636230469,125.28190612792969
355.79180908203125,125.35704803466797
355.79180908203125,125.20548248291016
325.0979919433594,124.83592987060547
311.4560241699219,123.78771209716797
294.40386962890625,122.93553161621094
294.40386962890625,122.07137298583984
287.5828857421875,121.15091705322266
280.7621765136719,120.17634582519531
253.4785614013672,119.06019592285156
246.65757751464844,117.80792999267578
236.42640686035156,116.5143051147461
236.42640686035156,115.13613891601562
222.78443908691406,113.63192749023438
215.9637451171875,112.09605407714844
188.6801300048828,110.44019317626953
0.0,108.6689682006836
0.0,106.83157348632812
0.0,104.97533416748047
0.0,103.01142883300781
0.0,100.89923858642578
0.0,98.68924713134766
497.1041259765625,96.38519287109375
483.46246337890625,224.84693908691406
469.8207702636719,222.36549377441406
456.1788024902344,217.1102294921875
422.07452392578125,214.2996826171875
411.8430480957031,211.4629364013672
401.6118469238281,208.6009979248047
387.96990966796875,205.6700897216797
374.3282470703125,202.67286682128906
360.68658447265625,199.6118621826172
347.04461669921875,196.48953247070312
329.9924621582031,193.2634735107422
309.5298156738281,189.89292907714844
295.88787841796875,186.65200805664062
282.2462158203125,183.17764282226562
268.60455322265625,179.65785217285156
251.55238342285156,172.3563690185547
217.4477996826172,168.58132934570312
196.98516845703125,164.68292236328125
0.0,160.66586303710938
0.0,152.5625
0.0,148.29541015625
469.27899169921875,143.96861267089844
452.226806640625,263.93017578125
431.7641906738281,259.446044921875
418.1225280761719,254.955322265625
407.89105224609375,250.50302124023438
397.6597595214844,246.2219696044922
387.4284362792969,237.62066650390625
366.9657897949219,233.29794311523438
353.323974609375,228.96240234375
336.2718200683594,224.56982421875
319.2195129394531,220.1223602294922
302.1673889160156,215.6221466064453
285.1150817871094,211.07119750976562
271.4732971191406,206.5162353515625
251.0106658935547,201.8678741455078
230.5480194091797,197.12973022460938
210.08538818359375,192.3052520751953
189.6227569580078,187.3977508544922
0.0,182.41041564941406
0.0,177.39108276367188
0.0,172.38575744628906
0.0,167.30435180664062
0.0,162.194580078125
0.0,157.05752563476562
0.0,151.9390106201172
0.0,146.883056640625
0.0,141.88726806640625
0.0,136.8598175048828
0.0,131.8466796875
0.0,127.02635955810547
0.0,122.07809448242188
0.0,117.2306137084961
0.0,112.43528747558594
0.0,107.69010925292969
309.53497314453125,103.03791809082031
302.7139892578125,217.37307739257812
295.8931579589844,212.896240234375
289.07232666015625,208.5020751953125
289.07232666015625,204.27691650390625
289.07232666015625,200.21426391601562
285.66180419921875,196.2631072998047
285.66180419921875,192.4639129638672
278.84100341796875,188.7213134765625
272.02001953125,185.03314208984375
268.6095275878906,181.48681640625
265.1991882324219,178.03213500976562
254.96786499023438,174.53126525878906
244.73655700683594,171.1650390625
237.91558837890625,167.79400634765625
231.09475708007812,164.3735809326172
227.68426513671875,161.08470153808594
224.27392578125,157.87754821777344
220.86343383789062,154.74899291992188
214.04246520996094,151.6959991455078
200.40081787109375,148.6708984375
196.9903106689453,145.58309936523438
0.0,142.3902587890625
0.0,139.32020568847656
0.0,136.27871704101562
0.0,130.36483764648438
0.0,127.48872375488281
0.0,124.678466796875
0.0,121.75248718261719
489.8236083984375,118.93904113769531
483.0027770996094,238.14385986328125
472.77130126953125,235.3240203857422
469.3609619140625,232.4783477783203
459.129638671875,229.69737243652344
455.71917724609375,226.88905334472656
452.30865478515625,224.1439971923828
445.4878234863281,221.45974731445312
435.25653076171875,218.78921508789062
428.4356994628906,216.08709716796875
418.2042541503906,213.39939880371094
411.3834228515625,210.68077087402344
404.56256103515625,207.97718811035156
397.7416076660156,202.6128387451172
380.6894836425781,199.9509735107422
373.86865234375,197.2572021484375
363.6371765136719,194.5775146484375
356.81634521484375,191.86660766601562
349.99554443359375,189.17044067382812
343.174560546875,186.48843383789062
339.76422119140625,183.77529907226562
336.3537292480469,181.12176513671875
329.53289794921875,178.5702667236328
322.7119445800781,175.9378662109375
315.89111328125,173.40670776367188
305.6597900390625,170.74908447265625
298.83880615234375,168.19369506835938
288.6075134277344,165.6470489501953
278.3761901855469,160.4461212158203
257.91357421875,157.7946014404297
251.09275817871094,152.3545379638672
234.0404815673828,149.5666046142578
593.9955444335938,146.84112548828125
587.174560546875,268.2215270996094
580.3536987304688,265.6121520996094
570.1224365234375,263.01361083984375
559.89111328125,260.3807067871094
553.0701293945312,257.71478271484375
546.249267578125,255.0618896484375
539.428466796875,252.42149353027344
529.197021484375,249.79312133789062
512.1448974609375,247.1315460205078
491.6822814941406,241.4039764404297
450.75701904296875,238.25933837890625
437.115234375,235.01182556152344
416.6526184082031,231.71017456054688
396.1900329589844,228.2669219970703
372.3169250488281,224.68753051757812
355.2646484375,217.0980224609375
331.3916931152344,213.23199462890625
314.33941650390625,205.4530792236328
290.46630859375,201.54254150390625
273.4141845703125,197.6033477783203
259.77239990234375,193.59185791015625
246.1306915283203,189.55560302734375
232.48890686035156,185.49554443359375
222.25759887695312,181.41258239746094
208.61581420898438,177.3523712158203
198.38450622558594,173.26925659179688
191.56369018554688,169.2089080810547
