Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTest/daySequence1--00833.jpg;stop;383;430;401;457;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;833;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;833
dayTest/daySequence1--00834.jpg;stop;744;433;762;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;834;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;834
dayTest/daySequence1--00834.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;834;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;834
dayTest/daySequence1--00834.jpg;stop;383;429;401;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;834;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;834
dayTest/daySequence1--00835.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;835;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;835
dayTest/daySequence1--00835.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;835;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;835
dayTest/daySequence1--00835.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;835;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;835
dayTest/daySequence1--00836.jpg;stop;744;433;762;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;836;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;836
dayTest/daySequence1--00836.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;836;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;836
dayTest/daySequence1--00836.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;836;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;836
dayTest/daySequence1--00837.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;837;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;837
dayTest/daySequence1--00837.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;837;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;837
dayTest/daySequence1--00837.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;837;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;837
dayTest/daySequence1--00838.jpg;stop;744;435;762;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;838;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;838
dayTest/daySequence1--00838.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;838;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;838
dayTest/daySequence1--00838.jpg;stop;383;432;401;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;838;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;838
dayTest/daySequence1--00839.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;839;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;839
dayTest/daySequence1--00839.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;839;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;839
dayTest/daySequence1--00839.jpg;stop;383;432;401;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;839;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;839
dayTest/daySequence1--00840.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;840;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;840
dayTest/daySequence1--00840.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;840;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;840
dayTest/daySequence1--00840.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;840;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;840
dayTest/daySequence1--00841.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;841;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;841
dayTest/daySequence1--00841.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;841;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;841
dayTest/daySequence1--00841.jpg;stop;384;430;402;457;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;841;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;841
dayTest/daySequence1--00842.jpg;stop;744;433;762;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;842;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;842
dayTest/daySequence1--00842.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;842;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;842
dayTest/daySequence1--00842.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;842;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;842
dayTest/daySequence1--00843.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;843;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;843
dayTest/daySequence1--00843.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;843;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;843
dayTest/daySequence1--00843.jpg;stop;384;429;402;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;843;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;843
dayTest/daySequence1--00844.jpg;stop;743;434;761;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;844;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;844
dayTest/daySequence1--00844.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;844;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;844
dayTest/daySequence1--00844.jpg;stop;383;432;401;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;844;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;844
dayTest/daySequence1--00845.jpg;stop;743;434;761;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;845;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;845
dayTest/daySequence1--00845.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;845;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;845
dayTest/daySequence1--00845.jpg;stop;384;432;402;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;845;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;845
dayTest/daySequence1--00846.jpg;stop;744;435;762;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;846;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;846
dayTest/daySequence1--00846.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;846;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;846
dayTest/daySequence1--00846.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;846;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;846
dayTest/daySequence1--00847.jpg;stop;742;434;760;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;847;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;847
dayTest/daySequence1--00847.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;847;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;847
dayTest/daySequence1--00847.jpg;stop;383;432;401;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;847;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;847
dayTest/daySequence1--00848.jpg;stop;743;434;761;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;848;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;848
dayTest/daySequence1--00848.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;848;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;848
dayTest/daySequence1--00848.jpg;stop;383;432;401;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;848;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;848
dayTest/daySequence1--00849.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;849;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;849
dayTest/daySequence1--00849.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;849;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;849
dayTest/daySequence1--00849.jpg;stop;383;430;401;457;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;849;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;849
dayTest/daySequence1--00850.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;850;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;850
dayTest/daySequence1--00850.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;850;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;850
dayTest/daySequence1--00850.jpg;stop;383;430;401;457;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;850;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;850
dayTest/daySequence1--00851.jpg;stop;742;433;760;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;851;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;851
dayTest/daySequence1--00851.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;851;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;851
dayTest/daySequence1--00851.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;851;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;851
dayTest/daySequence1--00852.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;852;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;852
dayTest/daySequence1--00852.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;852;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;852
dayTest/daySequence1--00852.jpg;stop;381;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;852;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;852
dayTest/daySequence1--00853.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;853;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;853
dayTest/daySequence1--00853.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;853;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;853
dayTest/daySequence1--00853.jpg;stop;384;432;402;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;853;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;853
dayTest/daySequence1--00854.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;854;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;854
dayTest/daySequence1--00854.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;854;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;854
dayTest/daySequence1--00854.jpg;stop;384;432;402;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;854;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;854
dayTest/daySequence1--00855.jpg;stop;743;434;761;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;855;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;855
dayTest/daySequence1--00855.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;855;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;855
dayTest/daySequence1--00855.jpg;stop;383;432;401;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;855;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;855
dayTest/daySequence1--00856.jpg;stop;744;433;762;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;856;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;856
dayTest/daySequence1--00856.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;856;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;856
dayTest/daySequence1--00856.jpg;stop;381;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;856;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;856
dayTest/daySequence1--00857.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;857;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;857
dayTest/daySequence1--00857.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;857;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;857
dayTest/daySequence1--00857.jpg;stop;383;430;401;457;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;857;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;857
dayTest/daySequence1--00858.jpg;stop;744;433;762;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;858;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;858
dayTest/daySequence1--00858.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;858;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;858
dayTest/daySequence1--00858.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;858;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;858
dayTest/daySequence1--00859.jpg;stop;741;433;762;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;859;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;859
dayTest/daySequence1--00859.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;859;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;859
dayTest/daySequence1--00859.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;859;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;859
dayTest/daySequence1--00860.jpg;stop;744;435;762;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;860;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;860
dayTest/daySequence1--00860.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;860;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;860
dayTest/daySequence1--00860.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;860;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;860
dayTest/daySequence1--00861.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;861;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;861
dayTest/daySequence1--00861.jpg;stop;384;432;402;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;861;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;861
dayTest/daySequence1--00862.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;862;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;862
dayTest/daySequence1--00862.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;862;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;862
dayTest/daySequence1--00862.jpg;stop;383;432;401;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;862;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;862
dayTest/daySequence1--00863.jpg;stop;742;433;760;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;863;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;863
dayTest/daySequence1--00863.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;863;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;863
dayTest/daySequence1--00863.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;863;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;863
dayTest/daySequence1--00864.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;864;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;864
dayTest/daySequence1--00864.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;864;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;864
dayTest/daySequence1--00864.jpg;stop;383;430;401;457;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;864;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;864
dayTest/daySequence1--00865.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;865;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;865
dayTest/daySequence1--00865.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;865;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;865
dayTest/daySequence1--00865.jpg;stop;383;430;401;457;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;865;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;865
dayTest/daySequence1--00866.jpg;stop;744;434;762;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;866;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;866
dayTest/daySequence1--00866.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;866;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;866
dayTest/daySequence1--00866.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;866;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;866
dayTest/daySequence1--00867.jpg;stop;743;434;761;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;867;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;867
dayTest/daySequence1--00867.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;867;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;867
dayTest/daySequence1--00867.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;867;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;867
dayTest/daySequence1--00868.jpg;stop;744;435;762;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;868;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;868
dayTest/daySequence1--00868.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;868;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;868
dayTest/daySequence1--00868.jpg;stop;383;432;401;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;868;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;868
dayTest/daySequence1--00869.jpg;stop;743;434;761;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;869;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;869
dayTest/daySequence1--00869.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;869;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;869
dayTest/daySequence1--00869.jpg;stop;383;432;401;459;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;869;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;869
dayTest/daySequence1--00870.jpg;stop;743;434;761;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;870;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;870
dayTest/daySequence1--00870.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;870;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;870
dayTest/daySequence1--00870.jpg;stop;383;431;401;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;870;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;870
dayTest/daySequence1--00871.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;871;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;871
dayTest/daySequence1--00871.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;871;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;871
dayTest/daySequence1--00871.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;871;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;871
dayTest/daySequence1--00872.jpg;stop;744;433;762;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;872;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;872
dayTest/daySequence1--00872.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;872;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;872
dayTest/daySequence1--00872.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;872;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;872
dayTest/daySequence1--00873.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;873;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;873
dayTest/daySequence1--00873.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;873;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;873
dayTest/daySequence1--00873.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;873;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;873
dayTest/daySequence1--00874.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;874;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;874
dayTest/daySequence1--00874.jpg;stop;744;435;762;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;874;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;874
dayTest/daySequence1--00874.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;874;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;874
dayTest/daySequence1--00875.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;875;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;875
dayTest/daySequence1--00875.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;875;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;875
dayTest/daySequence1--00875.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;875;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;875
dayTest/daySequence1--00876.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;876;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;876
dayTest/daySequence1--00876.jpg;stop;743;435;761;462;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;876;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;876
dayTest/daySequence1--00876.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;876;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;876
dayTest/daySequence1--00877.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;877;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;877
dayTest/daySequence1--00877.jpg;stop;741;434;762;461;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;877;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;877
dayTest/daySequence1--00877.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;877;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;877
dayTest/daySequence1--00878.jpg;stop;608;381;626;408;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;878;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;878
dayTest/daySequence1--00878.jpg;stop;743;433;761;460;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;878;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;878
dayTest/daySequence1--00878.jpg;stop;384;431;402;458;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;878;dayTest/daySequence1/Day1EveningShutter0.000200-Gain-0.mp4;878
